task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
denoising,ae_width_only,0,cand_000_d4_w1,"[1, 1, 1, 1]",1.0128082988024214,188,198,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_000_d4_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_000_d4_w1/checkpoint_last.pt,True,width,0,0,0,False,0,1.0128082988024214,inf,False
denoising,ae_width_only,1,cand_001_d4_w2,"[2, 1, 1, 1]",1.0056894712486202,55,65,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_001_d4_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_001_d4_w2/checkpoint_last.pt,True,width,0,0,0,True,0,1.0128082988024214,,False
denoising,ae_width_only,2,cand_002_d4_w2,"[2, 2, 1, 1]",1.0038003663366644,139,149,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_002_d4_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_002_d4_w2/checkpoint_last.pt,True,width,0,0,0,True,0,1.0128082988024214,,False
denoising,ae_width_only,3,cand_003_d4_w2,"[2, 2, 2, 1]",1.0037357278051635,25,35,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_003_d4_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_003_d4_w2/checkpoint_last.pt,False,width,0,0,0,True,0,1.0128082988024214,,False
denoising,ae_width_only,4,cand_004_d4_w2,"[2, 2, 2, 2]",0.963857180098552,109,119,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_004_d4_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_004_d4_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.963857180098552,4.833206714612313,False
denoising,ae_width_only,5,cand_005_d4_w3,"[3, 2, 2, 2]",0.9491074577227051,168,178,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_005_d4_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_005_d4_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.963857180098552,,False
denoising,ae_width_only,6,cand_006_d4_w3,"[3, 3, 2, 2]",0.9465420944276536,105,115,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_006_d4_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_006_d4_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.963857180098552,,False
denoising,ae_width_only,7,cand_007_d4_w3,"[3, 3, 3, 2]",0.9467329524673017,15,25,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_007_d4_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_007_d4_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.963857180098552,,False
denoising,ae_width_only,8,cand_008_d4_w3,"[3, 3, 3, 3]",0.911526367061366,150,160,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_008_d4_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_008_d4_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.911526367061366,5.429311947630593,False
denoising,ae_width_only,9,cand_009_d4_w4,"[4, 3, 3, 3]",0.9055166578112702,146,156,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_009_d4_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d4/denoising/ae_width_only/cand_009_d4_w4/checkpoint_last.pt,True,width,0,0,0,True,0,0.911526367061366,,False
