task,family,phase,architecture,best_val,parameter_count,source,order_key,marker_label
representation,ADP,ae_width_to_depth,[25],0.4734158210571911,1607,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_024_d1_w25/candidate_state.json,24,cand_024_d1_w25
representation,ADP,ae_width_to_depth,[26],0.4728782902001756,1671,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_025_d1_w26/candidate_state.json,25,cand_025_d1_w26
representation,ADP,ae_width_to_depth,[27],0.4628728050362524,1735,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_026_d1_w27/candidate_state.json,26,cand_026_d1_w27
representation,ADP,ae_width_to_depth,[28],0.4612324583939957,1799,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_027_d1_w28/candidate_state.json,27,cand_027_d1_w28
representation,ADP,ae_width_to_depth,[29],0.456274885006594,1863,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_028_d1_w29/candidate_state.json,28,cand_028_d1_w29
representation,ADP,ae_width_to_depth,[30],0.4557020778221115,1927,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_029_d1_w30/candidate_state.json,29,cand_029_d1_w30
representation,ADP,ae_width_to_depth,[31],0.4545839464391985,1991,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_030_d1_w31/candidate_state.json,30,cand_030_d1_w31
representation,ADP,ae_width_to_depth,[32],0.4531791571007277,2055,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_031_d1_w32/candidate_state.json,31,cand_031_d1_w32
representation,ADP,ae_width_to_depth,[33],0.4511993527422673,2119,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_032_d1_w33/candidate_state.json,32,cand_032_d1_w33
representation,ADP,ae_width_to_depth,[34],0.4495624447969255,2183,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_033_d1_w34/candidate_state.json,33,cand_033_d1_w34
representation,ADP,ae_width_to_depth,"[34, 34]",0.3614480344776778,3441,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_034_d2_w34/candidate_state.json,34,cand_034_d2_w34
representation,ADP,ae_width_to_depth,"[35, 35]",0.3506427646104925,3577,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_036_d2_w35/candidate_state.json,36,cand_036_d2_w35
representation,ADP,ae_width_to_depth,"[36, 36]",0.3401994196620263,3715,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_038_d2_w36/candidate_state.json,38,cand_038_d2_w36
representation,ADP,ae_width_to_depth,"[37, 37]",0.3371143589163234,3855,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_040_d2_w37/candidate_state.json,40,cand_040_d2_w37
representation,ADP,ae_width_to_depth,"[38, 38]",0.3300678392070778,3997,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_042_d2_w38/candidate_state.json,42,cand_042_d2_w38
representation,ADP,ae_width_to_depth,"[39, 39]",0.3262748430815316,4141,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_044_d2_w39/candidate_state.json,44,cand_044_d2_w39
representation,ADP,ae_width_to_depth,"[40, 40]",0.3228998792084073,4287,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_046_d2_w40/candidate_state.json,46,cand_046_d2_w40
representation,ADP,ae_width_to_depth,"[41, 41]",0.3216767890605456,4435,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_048_d2_w41/candidate_state.json,48,cand_048_d2_w41
representation,ADP,ae_width_to_depth,"[42, 42]",0.315941546064275,4585,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_050_d2_w42/candidate_state.json,50,cand_050_d2_w42
representation,ADP,ae_width_to_depth,"[43, 43]",0.3137679755230171,4737,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_052_d2_w43/candidate_state.json,52,cand_052_d2_w43
representation,ADP,ae_width_to_depth,"[44, 44]",0.3119741150238077,4891,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_054_d2_w44/candidate_state.json,54,cand_054_d2_w44
representation,ADP,ae_width_to_depth,"[45, 45]",0.3071231412582066,5047,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_056_d2_w45/candidate_state.json,56,cand_056_d2_w45
representation,ADP,ae_width_to_depth,"[46, 46]",0.3017081833569388,5205,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_058_d2_w46/candidate_state.json,58,cand_058_d2_w46
representation,ADP,ae_width_to_depth,"[47, 47]",0.2968561774213122,5365,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_060_d2_w47/candidate_state.json,60,cand_060_d2_w47
representation,ADP,ae_width_to_depth,"[48, 48]",0.2945306907627365,5527,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_062_d2_w48/candidate_state.json,62,cand_062_d2_w48
representation,ADP,ae_width_to_depth,"[49, 49]",0.2889073206522558,5691,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_064_d2_w49/candidate_state.json,64,cand_064_d2_w49
representation,ADP,ae_width_to_depth,"[50, 50]",0.2882118331260832,5857,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_066_d2_w50/candidate_state.json,66,cand_066_d2_w50
representation,ADP,ae_width_to_depth,"[51, 51]",0.2838168843947939,6025,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_068_d2_w51/candidate_state.json,68,cand_068_d2_w51
representation,ADP,ae_width_to_depth,"[52, 52]",0.2839034267402213,6195,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_070_d2_w52/candidate_state.json,70,cand_070_d2_w52
representation,ADP,ae_width_to_depth,"[53, 53]",0.2798767370339817,6367,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_072_d2_w53/candidate_state.json,72,cand_072_d2_w53
representation,ADP,ae_width_to_depth,"[54, 54]",0.2766706873362299,6541,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_074_d2_w54/candidate_state.json,74,cand_074_d2_w54
representation,ADP,ae_width_to_depth,"[55, 55]",0.2731005952427226,6717,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_076_d2_w55/candidate_state.json,76,cand_076_d2_w55
representation,ADP,ae_width_to_depth,"[56, 56]",0.2722509226715545,6895,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_078_d2_w56/candidate_state.json,78,cand_078_d2_w56
representation,ADP,ae_width_to_depth,"[57, 57]",0.2699052598997105,7075,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_080_d2_w57/candidate_state.json,80,cand_080_d2_w57
representation,ADP,ae_width_to_depth,"[58, 58]",0.2674450019868162,7257,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_082_d2_w58/candidate_state.json,82,cand_082_d2_w58
representation,ADP,ae_width_to_depth,"[59, 59]",0.2647613601419606,7441,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_084_d2_w59/candidate_state.json,84,cand_084_d2_w59
representation,ADP,ae_width_to_depth,"[60, 60]",0.2625065711592584,7627,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_086_d2_w60/candidate_state.json,86,cand_086_d2_w60
representation,ADP,ae_width_to_depth,"[61, 61]",0.2594732972666088,7815,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_088_d2_w61/candidate_state.json,88,cand_088_d2_w61
representation,ADP,ae_width_to_depth,"[62, 62]",0.256963767650786,8005,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_090_d2_w62/candidate_state.json,90,cand_090_d2_w62
representation,ADP,ae_width_to_depth,"[63, 63]",0.2550127265056364,8197,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_092_d2_w63/candidate_state.json,92,cand_092_d2_w63
representation,ADP,ae_width_to_depth,"[64, 64]",0.2542033947588636,8391,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_094_d2_w64/candidate_state.json,94,cand_094_d2_w64
representation,ADP,ae_width_to_depth,"[65, 65]",0.2513566042715804,8587,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_anomaly_onward_gpu/analysis/recovered_trial1_w2d_history/raw/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_096_d2_w65/candidate_state.json,96,cand_096_d2_w65
