task,repeat,ablation_phase,ablation_architecture,ablation_parameter_count,ablation_best_val,reference_kind,reference_phase,reference_architecture,reference_best_val,winner,winner_value
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.0004348257939904107
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.0004348257939904107
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.0004348257939904107
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.0004348257939904107
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.0004348257939904107
autoencoding,2,stl_ablation_r02_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0004348257939904107,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.0004348257939904107
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.00025957786159091644
autoencoding,3,stl_ablation_r03_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00025957786159091644,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.00025957786159091644
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.0003265385739651719
autoencoding,4,stl_ablation_r04_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.0003265385739651719,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.0003265385739651719
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.00027461678509224603
autoencoding,5,stl_ablation_r05_d03_w2207_2207_2207_2207,"[2207, 2207, 2207]",9999971,0.00027461678509224603,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.00027461678509224603
